taxon_name,common name,status,life_cycle,flower_color,bloom_start,bloom_end,jepson id,calrecnum,inat id,cch2_id,fna,calscape_cn,calipc,RPI ID,CRPR,CESA,FESA,SRank,GRank
Buddleja davidii,butterfly bush,X,,,,,16349,1222,75916,64039,true,,buddleja-davidii-profile
Cabomba caroliniana,fanwort,X,,white,5,9,16450,8513,75921,11908,true
Cakile edentula,sea rocket,X,,,,,16523,1232,52162,11972,true
Cakile maritima,sea rocket,X,,,,,16531,1233,60982,11978,true,,cakile-maritima-profile
Calamagrostis koelerioides,,N,,,,,16557,1240,75927,137491,true,Dense-pine Reed Grass
Calamagrostis nutkaensis,Pacific reed grass,N,,,,,16562,1242,61063,137547,true,Pacific Reedgrass
Calamagrostis rubescens,pine reed grass,N,,,,,16577,1245,52712,137596,true,Pine Grass
Calandrinia breweri,,N,,,,,16614,1249,68636,112280,true,Brewer's Calandrinia,,1800,4.2,,,S4,G4
Calandrinia menziesii,red maids,N,,,,,95066,13205,400267,202564,,Red Maids
Calendula arvensis,field-marigold,X,,,,,1862,1252,59260,202566,true
Calendula officinalis,pot-marigold,X,,,,,1863,1253,75931,202567,true
Calibrachoa parviflora,wild petunia,U,,,,,16635,9592,159650,64106,true,Seaside Petunia
California macrophylla,,N,,,,,80427,10468,60554,11982,,Round-leaved Filaree
Callitriche heterophylla var. bolanderi,,N,,,,,55448,1257,60158,96979,,Bolander's Water-starwort
Callitriche longipedunculata,,N,,,,,16691,11443,75936,64127,true,Longstock Water-starwort
Callitriche marginata,water-starwort,N,,,,,16692,1259,58093,64128,true,Winged Water Starwort
Callitriche trochlearis,,N,,,,,16702,1261,69994,64137,true,Effluent Water-starwort
Calochortus albus,white globe lily,N,,white,4,6,16710,1264,51315,202570,true,White Globe Lily
Calochortus argillosus,clay mariposa lily,N,bulb,"white,pink",4,6,76542,1268,64330,202576,true,Clay Mariposa Lily
Calochortus clavatus var. pallidus,,N,,,,,55455,1275,58360,202583,true,Pale Yellow Mariposa
Calochortus invenustus,,N,,,,,16733,1284,64432,202590,true,Plain Mariposa Lily
Calochortus leichtlinii,,N,,,,,16735,1288,52542,202594,true,Leichtlin's Mariposa Lily
Calochortus luteus,yellow mariposa lily,N,bulb,yellow,4,6,16737,1290,51077,202595,true,Yellow Mariposa Lily
Calochortus pulchellus,Mt. Diablo fairy lantern,N,bulb,,,,16755,1303,47326,202609,true,Mt. Diablo Fairy Lantern,,50,1B.2,,,S2,G2
Calochortus splendens,,N,bulb,,,,16759,1306,58361,202611,true,Splendid Mariposa Lily
Calochortus umbellatus,Oakland star-tulip,N,bulb,white,,,16769,1311,51054,202616,true,Oakland Star Tulip,,55,4.2,,,S3?,G3?
Calochortus venustus,butterfly mariposa lily,N,bulb,"white,red",5,7,16772,1313,53902,202619,true,Butterfly Mariposa
Caltha leptosepala,white marsh-marigold,N,perennial,white,5,7,16797,9748,64445,12060,true,Marsh Marigold
Caltha palustris,marsh-marigold,X,,,,,16802,8708,56224,12065,true
Calycadenia multiglandulosa,,N,,,,,1875,1324,56863,202629,true,Sticky Calycadenia
Calycadenia truncata,rosin weed,N,,,,,1884,1328,62567,202633,true,Rosin Weed
Calyptridium monospermum,one-seeded pussypaws,N,perennial,"pink,white",4,9,16846,1335,75958,112295,Cistanthe monosperma,One Seeded Pussypaws
Calyptridium umbellatum,Mount Hood pussypaws,N,perennial,white,5,10,16852,1344,127100,112301,Cistanthe umbellata,Pussy Paws
Calystegia malacophylla subsp. pedicellata,woolly morning-glory,N,perennial,white,4,7,76596,1364,79655,95089,true,Jepson's Morning Glory
Calystegia occidentalis subsp. occidentalis,,N,perennial,white,5,7,49559,1368,56086,95092,true,Chaparral False Bindweed
Calystegia purpurata subsp. purpurata,Pacific false bindweed,N,perennial,white,5,6,49560,1371,58882,95093,true,Purple Western Morning Glory
Calystegia purpurata subsp. saxicola,,N,,,,,49561,1372,79656,209538,true,Coastal Bluff Morning-glory,,1843,1B.2,,,S2S3,G4T2T3
Calystegia sepium subsp. limnophila,hedge bindweed,N,perennial,white,5,7,49568,1374,60182,208006,,Hedge False Bindweed
Calystegia silvatica subsp. disjuncta,shortstalk false bindweed,X,perennial,white,5,8,78991,8524,79658,95103,true
Calystegia soldanella,beach morning-glory,N,,,,,16876,1375,60880,64187,true,Beach Morning Glory
Calystegia subacaulis subsp. subacaulis,hill morning-glory,N,perennial,white,4,6,49576,1379,57014,95110,true,Hillside False Bindweed
Camassia leichtlinii subsp. suksdorfii,great camas,N,bulb,blue,5,8,49578,9754,79659,202663,true,Suksdorf's Large Camas
Camassia quamash subsp. breviflora,small camas,N,bulb,blue,5,7,49580,1381,79660,202664,true,Smallflowered Camas
Camissonia campestris subsp. campestris,Mojave suncup,N,,,,,49602,1401,56781,41812,true,Mojave Suncup
Camissonia contorta,,N,,,,,16910,1420,58216,12140,true,Plains Evening Primrose
Camissonia strigulosa,,N,,,,,16947,1453,56779,12178,true,Sandysoil Suncup
Camissoniopsis cheiranthifolia subsp. cheiranthifolia,dune suncup,N,,,,,89240,11448,79666,41846,true,Beach Evening Primrose
Camissoniopsis hirtella,,N,,,,,89201,11453,75980,12187,true,Santa Cruz Island Suncup
Camissoniopsis intermedia,,N,,,,,89203,11455,75982,12189,true,Intermediate Suncup
Camissoniopsis micrantha,,N,,,,,89206,11458,75985,12192,true,Small Flowered Evening Primrose
Capsella bursa-pastoris,shepherd's purse,X,,,,,17109,1472,56121,12296,true
Cardamine californica,"milkmaids,tooth wort",N,,,,,76456,1479,49651,12325,true,Milk Maids
Cardamine hirsuta,hairy bittercress,X,,,,,17158,1486,55829,12347,true
Cardamine oligosperma,,N,,,,,17171,1493,52981,12369,true,Little Western Bittercress
Carduus pycnocephalus subsp. pycnocephalus,Italian thistle,X,,,,,82221,11464,79672,202704,true
Carduus tenuiflorus,,X,,,,,1902,1505,53007,202705,true,,carduus-tenuiflorus-profile
Carex aquatilis var. dives,,N,,,,,55640,1515,80511,107580,true,Sitka Sedge
Carex barbarae,,N,,,,,17289,1520,59045,103380,true,Valley Sedge
Carex brevicaulis,,N,,,,,17307,1523,494319,103402,true,Short Stem Sedge
Carex comosa,bristly sedge,N,,,,,17339,1530,76025,103441,true,Bristly Sedge,,1606,2B.1,,,S2,G5
Carex densa,,N,,,,,17373,1535,61177,103480,true,Dudley's Sedge
Carex globosa,,N,,,,,17450,1554,61176,103567,true,Round Fruit Sedge
Carex gracilior,,N,,,,,17453,1555,76042,103572,true,Slender Sedge
Carex harfordii,Harford's sedge,N,,,,,17474,1558,61001,103588,true,Harford's Sedge
Carex heteroneura,,N,,,,,17487,1563,76049,103601,true,Smooth Nerve Sedge
Carex laeviculmis,smooth stem sedge,N,,,,,17535,1575,76062,103663,true,Smoothstem Sedge
Carex lenticularis var. lipocarpa,,N,,,,,55773,1583,1091404,107731,true,Kellogg's Sedge
Carex leporina,,N,,,,,17557,11472,76067,103682,Carex ovalis,Eggbract Sedge
Carex leptopoda,,N,,,,,17564,11473,76070,103686,true,Shorter Scaled Sedge
Carex multicostata,,N,,,,,17642,1599,69929,103765,true,Many-ribbed Sedge
Carex nebrascensis,,N,,,,,17650,1600,76081,103772,true,Nebraska Sedge
Carex nudata,,N,,,,,17676,1605,76085,103789,true,Torrent Sedge
Carex obnupta,,N,,,,,17680,1607,61000,103793,true,Slough Sedge
Carex pachystachya,,N,,,,,17697,1610,76089,103815,true,Chamisso Sedge
Carex pellita,woolly sedge,N,,,,,74511,9052,76091,103834,true,Woolly Sedge
Carex pendula,,X,,,,,80276,10523,49365,103836,true,,carex-pendula-profile
Carex praegracilis,deer-bed sedge,N,,,,,17745,1616,60255,103866,true,Clustered Field Sedge
Carex senta,,N,,,,,17827,1629,76106,103934,true,Swamp Carex
Carex serratodens,,N,,,,,17829,1630,59050,103938,true,Two Tooth Sedge
Carex subbracteata,,N,,,,,17866,1638,64315,103982,true,Small Bract Sedge
Carex tumulicola,,N,,,,,17908,1645,64183,104026,true,Foothill Sedge
Carex unilateralis,lateral sedge,N,,,,,17915,1646,76123,104035,true,Lateral Sedge
Carpobrotus chilensis,sea fig,X,,,,,77164,1659,56026,112321,true,,carpobrotus-chilensis-profile
Carpobrotus edulis,freeway iceplant,X,,,,,17975,1660,49322,112322,true,,carpobrotus-edulis-profile
Castilleja affinis subsp. affinis,Indian paintbrush,N,,red,,,70068,1669,50043,95113,Castilleja affinis var. affinis,Coast Indian Paintbrush
Castilleja ambigua subsp. ambigua,johnny-nip,N,,,,,49732,1673,61110,95117,Castilleja ambigua var. ambigua,Johnny-nip,,3361,4.2,,,S3S4,G5T4
Castilleja applegatei subsp. martinii,,N,,,,,76733,1679,1041230,95122,Castilleja martini var. martini,Wavyleaf Indian Paintbrush
Castilleja applegatei subsp. pallida,Applegate's paintbrush,N,perennial,red,6,8,76734,1680,197080,95123,Castilleja applegatei var. breweri,Brewer's Indian Paintbrush
Castilleja attenuata,valley tassels,N,annual,white,3,5,18175,1683,49341,64264,true,Valley Tassels
Castilleja densiflora subsp. densiflora,owl's-clover,N,annual,purple,3,5,49740,1691,61233,95130,Castilleja densiflora var. densiflora,Owl's Clover
Castilleja exserta subsp. exserta,purple owl's-clover,N,annual,purple,3,5,49744,1695,59012,95134,Castilleja exserta var. exserta,Pale Purple Owlclover
Castilleja exserta subsp. latifolia,,N,annual,purple,3,5,49745,1696,61109,95135,Castilleja exserta var. latifolia,Purple Owl's Clover
Castilleja foliolosa,woolly paintbrush,N,,red,,,18205,1698,56760,64309,true,Texas Paintbrush
Castilleja miniata subsp. miniata,giant red paintbrush,N,perennial,red,5,9,74956,1714,79691,95149,Castilleja miniata var. miniata,Giant Red Indian Paintbrush
Castilleja nana,"dwarf paintbrush,alpine paintbrush",N,perennial,"yellow,green",7,8,18260,1721,60514,64371,true,Dwarf Alpine Paintbrush
Castilleja rubicundula subsp. lithospermoides,cream sacs,N,,,,,49761,1729,57269,95159,Castilleja rubicundula var. lithospermoides,Cream Sacs
Castilleja subinclusa subsp. franciscana,,N,,,,,76740,1733,53916,95162,Castilleja subinclusa var. franciscana,Longleaf Indian Paintbrush
Castilleja subinclusa subsp. subinclusa,,N,,,,,74693,1734,53917,95163,Castilleja subinclusa var. subinclusa,Long Leaf Paintbrush
Castilleja wightii,Wight's paintbrush,N,,,,,18332,1738,67809,64436,true,Wight's Indian Paint Brush
Caulanthus flavescens,,N,,,,,18399,11482,76161,12701,true,Yellow Mustard
Caulanthus lasiophyllus,California mustard,N,,,,,18404,11483,76165,12707,true,California Mustard
Caulanthus lemmonii,,N,,,,,18406,9777,71133,12708,true,Lemmon's Jewelflower,,1864,1B.2,,,S3,G3
Ceanothus cordulatus,mountain whitethorn,N,perennial,white,5,7,18432,1767,62228,12731,true,Mountain Whitethorn
Ceanothus cuneatus var. cuneatus,buck brush,N,,,,,75440,1771,49672,45535,true,Buckbrush
Ceanothus cuneatus,,N,,white,,,18434,1770,49673,12733,true,Buckbrush
Ceanothus foliosus,wavy leaved ceanothus,N,,,,,18446,1779,64077,12743,true,Wavy Leaved Ceanothus
Ceanothus leucodermis,chaparral whitethorn,N,,,,,18466,1803,76182,12760,true,Chaparral Whitethorn
Ceanothus oliganthus var. sorediatus,jim brush,N,,,,,56109,1813,53361,45570,true,Jim Brush
Ceanothus thyrsiflorus var. thyrsiflorus,,N,,,,,71719,11493,56616,206616,Ceanothus thyrsiflorus,Creeping Blueblossom
Ceanothus thyrsiflorus,blue blossom,N,,,,,18501,1830,56617,12790,true,Blueblossom Ceanothus
Ceanothus velutinus,snowbrush,N,perennial,white,4,7,18505,1834,64043,12792,true,Tobacco Brush
Centaurea calcitrapa,purple star-thistle,X,,,,,1922,1845,56865,202776,true,,centaurea-calcitrapa-profile
Centaurea cyanus,"bachelor's button,cornflower",X,,,,,1925,1846,933404,202778,true
Centaurea iberica,Iberian starthistle,X,,,,,1931,1849,76212,206620,true
Centaurea melitensis,"tocalote,Maltese star-thistle",X,,,,,1934,1851,57922,202785,true,,centaurea-melitensis-profile
Centaurea solstitialis,yellow star-thistle,X,,,,,1946,1853,52588,202793,true,,centaurea-solstitialis-profile
Centranthus ruber,red valerian,X,,,,,18595,1864,57283,202799
Centromadia fitchii,Fitch's spikeweed,N,,,,,77593,10809,58804,202801,true,Fitch Spikeweed
Centromadia parryi subsp. congdonii,Congdon's tarplant,N,,,,,77575,8896,58808,202804,true,Congdon's Tarplant,,1689,1B.1,,,S2,G3T2
Centromadia pungens subsp. pungens,common spikeweed,N,,,,,80173,9544,64196,202810,true,Common Spikeweed
Cephalanthus occidentalis,button bush,N,,,,,18612,9794,52763,64503,,California Buttonbush
Cerastium fontanum subsp. vulgare,,X,,,,,49818,1872,1005385,109973,true
Cerastium glomeratum,mouse-ear chickweed,X,,,,,18675,1873,52973,109469,true
Ceratophyllum demersum,hornwort,N,,,6,8,18711,1874,60997,112406,true,Hornwort
Cercis occidentalis,western redbud,N,,,,,18736,1877,59556,12898,true,Western Redbud
Cercocarpus betuloides var. betuloides,mountain-mahogany,N,,,,,71734,1879,59001,45617,true,Mountain Mahogany
Cestrum parqui,Chilean jessamine,X,,,,,18790,8746,76226,64762,true,,cestrum-parqui-profile
Chaenactis glabriuscula var. glabriuscula,yellow pincushion,N,,yellow,2,7,6951,1899,57924,202827,true,Yellow Pincushion
Chaenactis glabriuscula var. heterocarpha,yellow pincushion,N,,yellow,3,6,6954,1900,80548,202828,true,Inner Coast Range Pincushion
Chaenactis glabriuscula var. megacephala,,N,,yellow,3,6,6953,1902,80549,202830,true,Big Headed Yellow Chaenactis
Chasmanthe floribunda,African cornflag,X,,,,,19045,1951,56028,206632,true,,chasmanthe-floribunda-profile
Chenopodium album,lamb's quarters,X,,,,,19131,1962,58127,112425,true
Chenopodium berlandieri var. sinuatum,,N,,,,,56415,11500,80551,129524,true,Pitseed Goosefoot
Chenopodium berlandieri var. zschackei,,N,,,,,56416,10529,80552,129525,true
Chenopodium berlandieri,pitseed goosefoot,N,,,,,19144,1966,58879,112432,true,Pitseed Goosefoot
Chenopodium californicum,California pigweed,N,,,,,19155,1968,878230,112438,true,California Goosefoot
Chenopodium macrospermum,coast goosefoot,X,,,,,19179,9069,76280,112467,true
Chenopodium murale,sowbane,X,,,,,19182,1983,514012,112470,true
Chenopodium pratericola,,N,,,,,19195,1986,76284,112486,true,Desert Goosefoot
Chenopodium rubrum var. humile,,N,,,,,56454,10813,931680,129567,true
Chenopodium rubrum var. rubrum,,X,,,,,71774,10531,931836,129568,true
Chenopodium rubrum,red goosefoot,N,,,,,19200,1988,931679,112490,true,Red Goosefoot
Chenopodium vulvaria,stinking goosefoot,X,,,,,19212,1991,76288,112502,true
Chimaphila menziesii,little prince's pine,N,perennial,"white,pink",6,8,19221,1993,62238,64808,true,Little Prince's Pine
Chimaphila umbellata,prince's pine,N,perennial,pink,6,8,19222,1994,62236,64810,true,Pipsissewa
Chlorogalum pomeridianum var. minus,dwarf soaproot,N,,,,,56470,2005,80562,202860,true,,,1618,1B.2,,,S3,G5T3
Chlorogalum pomeridianum var. pomeridianum,"soap plant,amole",N,,,,,56471,2006,59082,202861,true,Soap Plant
Chloropyron maritimum subsp. palustre,Pt. Reyes bird's-beak,N,,,,,93766,11259,79707,95231,true,Point Reyes Salty Bird's-beak,,175,1B.2,,,S2,G4?T2
Chloropyron molle subsp. hispidum,hispid bird's-beak,N,,,,,93770,11260,79708,95232,true,Hispid Salty Bird's-beak,,176,1B.1,,,S1,G2T1
Chloropyron molle subsp. molle,soft bird's-beak,N,,,,,93771,11261,79709,95233,true,Soft Salty Bird's-beak,,177,1B.2,CR,FE,S1,G2T1
Chloropyron palmatum,palmate bird's-beak,N,,,,,93768,11256,76298,65088,true,Palmate Salty Bird's-beak,,502,1B.1,CE,FE,S1,G1
Chorizanthe cuspidata var. cuspidata,San Francisco spineflower,N,,,,,56484,2025,80569,129579,true,San Francisco Bay Spineflower,,1620,1B.2,,,S1,G2T1
Chorizanthe membranacea,pink spineflower,N,,,,,19342,2034,58260,112534,true,Pink Spineflower
Chorizanthe polygonoides var. polygonoides,knotweed spineflower,N,,,,,56497,2043,64181,129592,true,Knotweed Spineflower
Chorizanthe robusta var. robusta,robust spineflower,N,,,,,56504,2054,80576,129599,true,Robust Spineflower,,475,1B.1,,FE,S1,G2T1
Chorizanthe uniaristata,1-awned spineflower,N,,,,,19361,2058,58263,112553,true,One-awn Spineflower
Chrysolepis chrysophylla var. minor,golden chinquapin,N,,,,,56512,2071,53365,45787,true,Giant Chinquapin
Cicendia quadrangularis,Oregon timwort,N,,,,,19440,2105,57087,65119,true,Timwort
Cichorium intybus,chicory,X,,,,,2087,2107,52913,202932,true
Cicuta douglasii,water hemlock,N,,,,,19447,2109,76338,202934,,Western Water Hemlock
Cicuta maculata var. bolanderi,water hemlock,N,,,,,56538,2111,60118,202936,,Bolander's Water-hemlock,,2178,2B.1,,,S2?,G5T4T5
Cirsium andersonii,Anderson's thistle,N,perennial,pink,7,9,2093,2115,69971,202939,true,Rose Thistle
Cirsium andrewsii,Franciscan thistle,N,,,,,2094,2116,55294,202940,true,Franciscan Thistle,,479,1B.2,,,S3,G3
Cirsium brevistylum,Indian thistle,N,,,,,2110,2119,52993,202944,true,Indian Thistle
Cirsium cymosum var. cymosum,peregrine thistle,N,,white,4,7,85528,11529,80584,206652,true,Peregrine Thistle
Cirsium douglasii var. douglasii,swamp thistle,N,,,,,7046,2127,80586,206654,true,Douglas' Thistle
Cirsium fontinale var. campylon,Hamilton thistle,N,,,,,77400,2129,59750,202950,true,Mount Hamilton Fountain Thistle,,480,1B.2,,,S2,G2T2
Cirsium occidentale var. californicum,California thistle,N,biennial,,,,77401,2140,52622,202960,true,California Thistle
Cirsium occidentale var. coulteri,,N,biennial,,,,81843,11531,80593,202963,true,Coulter's Thistle
Cirsium occidentale var. occidentale,cobweb thistle,N,biennial,,,,7069,2143,52623,202965,true,Cobwebby Thistle
Cirsium occidentale var. venustum,venus thistle,N,biennial,red,5,7,56557,2144,52624,202966,true,Venus Thistle
Cirsium quercetorum,brownie thistle,N,,,,,2232,2146,60954,202968,true,Brownie Thistle
Cirsium remotifolium var. odontolepis,,N,,,,,7076,11533,80596,202970,true,Pacific Fringed Thistle
Cirsium vulgare,bull thistle,X,,,,,2285,2151,52989,202975,true,,cirsium-vulgare-profile
Citrullus lanatus var. citroides,watermelon,X,,,,,56575,9813,841204,45805
Clarkia affinis,chaparral clarkia,N,annual,pink,5,6,19563,2159,58943,13651,true,Chaparral Clarkia
Clarkia biloba subsp. biloba,twolobe clarkia,N,annual,,,,49891,2168,51857,41989,true,Twolobe Clarkia
Clarkia breweri,Brewer's clarkia,N,annual,pink,4,6,19571,2174,56067,13658,true,Fairy Fans,,159,4.2,,,S4,G4
Clarkia concinna subsp. automixa,Santa Clara red ribbons,N,annual,pink,4,6,49895,2176,51856,207553,true,Santa Clara Red Ribbons,,1629,4.3,,,S3,G5?T3
Clarkia concinna subsp. concinna,red ribbons,N,annual,,,,49896,2177,51855,41994,true,Red Ribbons
Clarkia epilobioides,,N,annual,,,,19577,2185,58945,13667,true,Canyon Clarkia
Clarkia franciscana,Presidio clarkia,N,annual,,,,19579,2187,61899,13669,true,Presidio Clarkia,,162,1B.1,CE,FE,S1,G1
Clarkia gracilis subsp. gracilis,slender clarkia,N,annual,pink,4,7,49901,2190,61896,41999,true,Slender Clarkia
Clarkia modesta,,N,annual,pink,4,5,19588,2200,58946,13678,true,Waltham Creek Clarkia
Clarkia purpurea subsp. purpurea,purple clarkia,N,annual,,,,49906,2207,79741,42006,true,Winecup Clarkia
Clarkia purpurea subsp. quadrivulnera,four-spot,N,annual,pink,4,8,49907,2208,57146,42007,true,Purple Clarkia
Clarkia purpurea subsp. viminea,four-spot,N,annual,,,,49908,2209,57147,42008,true,Winecup Fairyfan
Clarkia rhomboidea,,N,annual,,,,19595,2210,61870,13686,true,Diamond Clarkia
Clarkia rubicunda,farewell-to-spring,N,annual,pink,5,8,19597,2212,57148,13688,true,Ruby Chalice Clarkia
Clarkia tembloriensis subsp. tembloriensis,temblor range clarkia,N,annual,,,,49915,2223,79746,42016,true,Temblor Range Clarkia
Clarkia unguiculata,elegant clarkia,N,annual,pink,4,9,19605,2224,51735,13696,true,Elegant Clarkia
Claytonia exigua subsp. exigua,little spring beauty,N,annual,white,4,7,76950,2232,57234,127854,true,Serpentine Springbeauty
Claytonia exigua subsp. glauca,,N,annual,white,4,7,76949,2233,57229,127855,true,Serpentine Springbeauty
Claytonia gypsophiloides,candy stripers,N,annual,pink,3,5,19620,2234,55344,112597,true,Gypsum Springbeauty
Claytonia parviflora subsp. parviflora,,N,"annual,perennial",white,3,6,74695,2242,58296,127861,true,Utah Miner's Lettuce
Claytonia perfoliata subsp. mexicana,,N,annual,white,2,4,76956,2245,53004,127866,true,Southern Miner's Lettuce
Claytonia perfoliata subsp. perfoliata,miner's lettuce,N,annual,white,1,5,49921,2246,53002,127867,true,Miner's Lettuce
Claytonia rubra subsp. depressa,red stem spring beauty,N,annual,white,2,4,76957,2248,79751,127869,true,Miner's Lettuce
Clematis lasiantha,pipestems,N,,white,1,6,19682,2254,49876,13749,true,Chaparral Clematis
Clematis ligusticifolia,virgin's bower,N,,white,6,9,19683,2255,58996,13750,true,Virgin's Bower
Clinopodium douglasii,yerba buena,N,,,,,80483,11541,53203,65180,,Yerba Buena
Clintonia andrewsiana,,N,,,,,19850,2265,51647,203004,true,Blue Bead Lily
Collinsia bartsiifolia var. bartsiifolia,,N,,,,,56710,2272,80607,97215,true,White Blue Eyed Mary
Collinsia bartsiifolia var. davidsonii,,N,,,,,56711,2273,58330,97216,true,Davidson's Blue Eyed Mary
Collinsia bartsiifolia var. stricta,,N,,,,,56713,9818,80608,97218,true,White Blue Eyed Mary
Collinsia heterophylla var. heterophylla,Chinese houses,N,,"white,purple",3,6,56716,9819,48727,97221,true,Purple Chinese Houses
